provider,id,description,package,title,name,level,risk-level,security,reliability,performance-efficiency,cost-optimisation,operational-excellence,release-date,update-date,knowledge-base-html,multi-risk-level,must-be-configured,not-scored,categories
azure,PostgreSQL-004,Ensure server parameter 'log_disconnections' is set to 'ON' for PostgreSQL Database Server,base,Log Disconnections,LogDisconnections,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/PostgreSQL/log-disconnections.html,,,,
azure,PostgreSQL-005,Ensure server parameter 'log_duration' is set to 'ON' for PostgreSQL Database Server,base,Log Duration,LogDuration,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/PostgreSQL/log-duration.html,,,,
azure,PostgreSQL-006,Ensure server parameter 'connection_throttling' is set to 'ON' for PostgreSQL Database Server,base,Connection Throttling,ConnectionThrottling,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/PostgreSQL/connection-throttling.html,,,,
azure,PostgreSQL-007,Ensure server parameter 'log_retention_days' is greater than 3 days for PostgreSQL Database Server,base,Log Retention Days,LogRetentionDays,resource,MEDIUM,YES,YES,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/PostgreSQL/log-retention-days.html,,,,
azure,PostgreSQL-008,Ensure that Azure Active Directory Admin is configured (Not Scored),base,Active Directory Admin,ActiveDirectoryAdmin,account,MEDIUM,YES,NO,NO,NO,NO,2020-06-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/PostgreSQL/active-directory-admin.html,,,True,
azure,PostgreSQL-009,Ensure that PostgreSQL database servers are using the latest major version of PostgreSQL database,base,Check for PostgreSQL Major Version,ResourceHasValue,resource,LOW,YES,YES,YES,NO,NO,2020-11-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/PostgreSQL/latest-major-version-check.html,,,,
azure,PostgreSQL-010,Ensure that geo-redundant backups are enabled for your Azure PostgreSQL database servers,base,Enable Geo-Redundant Backups,ResourceHasValue,resource,HIGH,NO,YES,NO,NO,NO,2020-11-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/PostgreSQL/enable-geo-redundant-backups.html,,,,
azure,PostgreSQL-011,Ensure that storage auto-growth is enabled for your Microsoft Azure PostgreSQL database servers,base,Enable Storage Auto-Growth,ResourceHasValue,resource,HIGH,NO,YES,NO,NO,NO,2020-11-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/PostgreSQL/enable-storage-auto-growth.html,,,,
azure,Sql-001,Ensure that 'Auditing' is set to 'On',base,Auditing,Auditing,resource,MEDIUM,YES,NO,NO,NO,NO,2020-04-02,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/auditing.html,,,,
azure,Sql-002,Ensure that 'AuditActionGroups' in 'auditing' policy for a SQL server is set properly,base,Audit Action Groups,AuditActionGroups,resource,MEDIUM,YES,NO,NO,NO,NO,2020-04-02,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/audit-action-groups.html,,,,
azure,Sql-003,Ensure that 'Auditing' Retention is 'greater than 90 days',base,Auditing Retention,AuditingRetention,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/auditing-retention.html,,,,
azure,Sql-004,Ensure that Azure Active Directory Admin is configured,base,Active Directory Admin,ActiveDirectoryAdmin,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/active-directory-admin.html,,,,
azure,Sql-005,Ensure that 'Data encryption' is set to 'On' on a SQL Database,base,Data Encryption,DataEncryption,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/data-encryption.html,,,,
azure,Sql-006,Ensure that Advanced Data Security (ADS) is enabled at the Azure SQL Database Server level,base,Enable Advanced Data Security for SQL Servers,AdvancedDataSecurityEnabled,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/advanced-data-security-policy.html,,,,
azure,Sql-007,Enable all types of threat detection for your Microsoft Azure SQL Database Servers,base,Enable All Threat Detection Types,EnableAllThreatDetectionTypes,resource,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/enable-all-threat-detection-types.html,,,,
azure,Sql-008,Enable threat detection email notification alerts for your Microsoft Azure SQL servers,base,Enable Email Alerts for SQL Threat Detection Service,EnableThreatDetectionEmailAlerts,resource,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/enable-email-alerts-for-sql-threat-detection.html,,,,
azure,Sql-009,Enable administrators and subscription owners to receive threat detection email notification alerts for SQL serversx.,base,Enable Email Alerts for Administrators and Subscription Owners,EnableThreatDetectionEmailAlertsForAdmins,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/enable-email-alerts-for-administrators-and-subscription-owners.html,,,,
azure,Sql-010,Ensure that no SQL databases allow unrestricted inbound access from 0.0.0.0/0 (any IP address),base,Check for Unrestricted SQL Database Access,DatabaseServerUnrestrictedAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/unrestricted-sql-database-access.html,,,,
azure,Sql-011,Ensure SQL server's TDE protector is encrypted with BYOK (Use your own key).,base,Use BYOK for Transparent Data Encryption,UseBYOKForTransparentDataEncryption,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/use-byok-for-transparent-data-encryption.html,,,,
azure,Sql-012,Ensure that Automatic Tuning feature is enabled for Microsoft Azure SQL database servers.,base,Enable Automatic Tuning for SQL Database Servers,AutomaticTuning,resource,MEDIUM,NO,NO,YES,NO,NO,2020-06-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/enable-automatic-tuning.html,,,,
azure,Sql-013,Ensure that Azure SQL database servers are accessible via private endpoints only.,base,Check for Publicly Accessible SQL Servers,PubliclyAccessibleSQLServers,resource,HIGH,YES,NO,NO,NO,NO,2020-06-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/publicly-accessible-sql-servers.html,,,,
azure,Sql-014,Ensure that your Azure SQL database servers are configured to use auto-failover groups.,base,Enable Auto-Failover Groups,EnableAutoFailoverGroups,resource,MEDIUM,NO,YES,NO,NO,NO,2020-06-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/enable-auto-failover-groups.html,,,,
azure,Sql-015,Ensure there is a sufficient PITR backup retention period configured for Azure SQL databases,base,Check for Sufficient Point in Time Restore (PITR) Backup Retention Period,SufficientPITRBackupRetentionPeriod,resource,MEDIUM,NO,YES,NO,NO,NO,2020-12-18,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Sql/sufficient-pitr-backup.html,,True,,
azure,Monitor-001,Ensure that a Log Profile exists for each subscription available in your Azure account.,base,Azure Activity Log Profile in Use,LogProfilesExist,service,MEDIUM,YES,YES,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Monitor/log-profiles-exist.html,,,,
azure,Monitor-002,Ensure that Activity Log Retention is set 365 days or greater,base,Activity Log Retention,ActivityLogRetention,resource,MEDIUM,NO,YES,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Monitor/activity-log-retention.html,,,,
azure,Monitor-003,Ensure audit profile captures all the activities,base,Activity Log All Activities,ActivityLogAllActivities,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Monitor/activity-log-all-activities.html,,,,
azure,Monitor-004,Ensure the log profile captures activity logs for all regions including global,base,Activity Log All Regions,ActivityLogAllRegions,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Monitor/activity-log-all-regions.html,,,,
azure,Monitor-005,Ensure that the Azure storage container storing the activity logs is not publicly accessible,base,Check for Publicly Accessible Activity Log Storage Container,PubliclyAccessibleActivityLogContainer,resource,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Monitor/check-for-publicly-accessible-activity-log-storage-container.html,,,,
azure,Monitor-006,Use Bring Your Own Key (BYOK) for Azure activity log storage container encryption,base,Use BYOK for Activity Log Storage Container Encryption,LogContainersUseBYOK,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Monitor/use-byok-for-activity-log-storage-container-encryption.html,,,,
azure,AppService-001,Ensure that Azure App Service web applications are using the latest version of Python,base,Check for Latest Version of Python,CheckLatestPythonVersion,resource,LOW,YES,YES,YES,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/latest-version-of-python.html,,,,
azure,AppService-002,Ensure that Azure App Service web applications are using the latest version of PHP,base,Check for Latest Version of PHP,CheckLatestPHPVersion,resource,LOW,YES,YES,YES,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/latest-version-of-php.html,,,,
azure,AppService-003,Ensure that Azure App Service web applications are using the latest version of .NET Framework,base,Check for Latest Version of .NET Framework,CheckLatestNetFrameworkVersion,resource,LOW,YES,YES,YES,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/latest-version-of-dotnet-framework.html,,,,
azure,AppService-004,Ensure that Azure App Service web applications are using the latest version of Java,base,Check for Latest Version of Java,CheckLatestJavaVersion,resource,LOW,YES,YES,YES,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/latest-version-of-java.html,,,,
azure,AppService-005,Ensure that Azure App Service web applications are using the latest version of HTTP,base,Check that Azure App is using the latest version of HTTP,CheckLatestHTTP,resource,LOW,NO,NO,YES,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/enable-http-2-for-app-service-web-applications.html,,,,
azure,AppService-006,Ensure that Azure App Service web applications only allows HTTPS connections,base,Check that the Azure App is only using HTTPS,CheckHTTPSOnly,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/enable-https-only-traffic.html,,,,
azure,AppService-007,Ensure that your Azure App Service web applications is using the latest TLS version,base,Check that the Azure App is using the latest TLS version,CheckLatestTLSVersion,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/latest-version-of-tls-encryption-in-use.html,,,,
azure,AppService-008,Ensure that your Azure App Service web applications requests a client certificate from incoming requests,base,Check that the Azure App requests incoming client certificates,CheckIncomingClientCertificates,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/enable-incoming-client-certificates.html,,,,
azure,AppService-009,Ensure that registration with Azure Active Directory is enabled for Azure App Service applications,base,Enable Registration with Azure Active Directory,EnableRegistrationWithAzureActiveDirectory,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/enable-registration-with-azure-active-directory.html,,,,
azure,AppService-010,Ensure that App Service Authentication is enabled within your Microsoft Azure account,base,Enable App Service Authentication,EnableAppServiceAuthentication,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/enable-app-service-authentication.html,,,,
azure,AppService-011,Disable Remote Debugging feature for your Microsoft Azure App Services web applications,base,Disable Remote Debugging,ResourceHasValue,resource,HIGH,YES,NO,NO,NO,NO,2020-10-14,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/disable-remote-debugging.html,,,,
azure,AppService-012,Enable FTPS-only access for your Microsoft Azure App Services web applications,base,Enable FTPS-Only Access,EnableFTPSOnly,resource,MEDIUM,YES,NO,NO,NO,NO,2020-10-14,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/enable-ftps-only.html,,,,
azure,AppService-013,Ensure that all your Azure App Services applications are using the Backup and Restore feature,base,Enable Automated Backups,EnableAutomatedBackups,resource,HIGH,NO,YES,NO,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/enable-automated-backups.html,,,,
azure,AppService-014,Ensure there is a sufficient backup retention period configured for Azure App Services applications,base,Check for Sufficient Backup Retention Period,SufficientBackupRetentionPeriod,resource,MEDIUM,NO,YES,NO,NO,NO,2020-11-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/sufficient-backup-retention-period.html,,True,,
azure,AppService-015,Ensure that your Azure App Services web applications stay loaded all the time by enabling the Always On feature.,base,Enable Always On,ResourceHasValue,resource,MEDIUM,NO,YES,YES,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/enable-always-on.html,,,,
azure,AppService-016,Ensure that Azure App Services applications are configured to use Application Insights feature,base,Enable Application Insights,EnableApplicationInsights,service,MEDIUM,NO,YES,YES,NO,NO,2020-11-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AppService/enable-application-insights.html,,,,
azure,Network-001,Ensure that no network security groups allow unrestricted inbound access on TCP port 3389 (Remote Desktop Protocol - RDP).,base,Check for Unrestricted RDP Access,SecurityGroupUnrestrictedPortAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-rdp-access.html,,,,
azure,Network-002,Ensure that no network security groups allow unrestricted inbound access on TCP port 22 (SSH),base,Check for Unrestricted SSH Access,SecurityGroupUnrestrictedPortAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-ssh-access.html,,,,
azure,Network-003,Ensure that Network Watcher service is enabled for all your Microsoft Azure subscriptions.,base,Enable Azure Network Watcher,NetworkWatcherEnabled,service,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/enable-network-watcher.html,,,,
azure,Network-004,Ensure that Network Security Group (NSG) flow log retention period is greater than or equal to 90 days.,base,Check for NSG Flow Log Retention Period,SecurityGroupFlowLogRetentionPeriod,resource,MEDIUM,NO,YES,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/sufficient-nsg-flow-log-retention-period.html,,,,
azure,Network-005,Ensure that no network security groups allow unrestricted inbound access on TCP port 20 and 21 (File Transfer Protocol – FTP).,base,Check for Unrestricted FTP Access,SecurityGroupUnrestrictedPortAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-ftp-access.html,,,,
azure,Network-006,Ensure that no network security groups allow unrestricted ingress access on TCP port 3306 (MySQL Database).,base,Check for Unrestricted MySQL Database Access,SecurityGroupUnrestrictedPortAccess,resource,HIGH,YES,NO,NO,NO,NO,2020-06-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-mysql-access.html,,,,
azure,Network-007,Ensure that no network security groups allow unrestricted inbound access on TCP port 5432 (PostgreSQL Database Server).,base,Check for Unrestricted PostgreSQL Database Access,SecurityGroupUnrestrictedPortAccess,resource,HIGH,YES,NO,NO,NO,NO,2020-06-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-postgre-sql-access.html,,,,
azure,Network-008,Ensure that no network security groups allow unrestricted inbound access on TCP port 1433 (Microsoft SQL Server).,base,Check for Unrestricted MS SQL Database Access,SecurityGroupUnrestrictedPortAccess,resource,HIGH,YES,NO,NO,NO,NO,2020-06-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-ms-sql-database-access.html,,,,
azure,Network-009,Ensure that no network security groups allow unrestricted inbound access on TCP port 1521 (Oracle Database).,base,Check for Unrestricted Oracle Database Access,SecurityGroupUnrestrictedPortAccess,resource,HIGH,YES,NO,NO,NO,NO,2020-06-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-oracle-access.html,,,,
azure,Network-010,Ensure that no network security groups allow unrestricted inbound access on TCP port 135 (Remote Procedure Call – RPC).,base,Check for Unrestricted RPC Access,SecurityGroupUnrestrictedPortAccess,resource,HIGH,YES,NO,NO,NO,NO,2020-07-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-rpc-access.html,,,,
azure,Network-011,Ensure there are no network security groups with range of ports opened to allow incoming traffic.,base,Check for Network Security Groups with Port Ranges,CheckNetworkSecurityGroupsPortRanges,resource,MEDIUM,YES,NO,NO,NO,NO,2020-12-13,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/network-security-group-port-range.html,,,,
azure,Network-012,Ensure that DDoS standard protection is enabled for production Azure virtual networks,base,Enable DDoS Standard Protection for Virtual Networks,ResourceHasValue,resource,MEDIUM,YES,NO,NO,NO,NO,2020-12-18,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/enable-ddos-standard-protection.html,,,,
azure,Network-013,Ensure that the Azure network interfaces with IP forwarding enabled are regularly reviewed,base,Review Network Interfaces with IP Forwarding Enabled,ResourceHasValue,resource,MEDIUM,YES,NO,NO,NO,NO,2021-02-08,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/Network/disable-ip-forwarding.html,,,,
azure,ActivityLog-001,"Ensure that an activity log alert is created for the ""Create/Update Network Security Group"" events",base,"Create Alert for ""Create/Update Network Security Group"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-04-02,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-update-network-security-group-alert-in-use.html,,,,
azure,ActivityLog-002,"Ensure that an activity log alert is created for the ""Create Policy Assignment"" events",base,"Create Alert for ""Create Policy Assignment"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-04-02,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-alert-for-create-policy-assignment-events.html,,,,
azure,ActivityLog-003,"Ensure that an activity log alert is created for the ""Delete Network Security Group"" events",base,"Create Alert for ""Delete Network Security Group"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-04-02,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-network-security-group-alert-in-use.html,,,,
azure,ActivityLog-004,"Ensure that an activity log alert is created for the ""Create/Update Network Security Group Rule"" events",base,"Create Alert for ""Create/Update Network Security Group Rule"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-04-02,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-update-network-security-group-rule-alert-in-use.html,,,,
azure,ActivityLog-005,"Ensure that an activity log alert is created for the ""Delete Network Security Group Rule"" events",base,"Create Alert for ""Delete Network Security Group Rule"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-04-02,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-network-security-group-rule-alert-in-use.html,,,,
azure,ActivityLog-006,"Ensure that an activity log alert is created for the ""Create or Update Security Solution"" events",base,"Create Alert for ""Create or Update Security Solution"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-or-update-security-solution-alert.html,,,,
azure,ActivityLog-007,"Ensure that an activity log alert is created for the ""Update Security Policy"" events",base,"Create Alert for ""Update Security Policy"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/update-security-policy-alert.html,,,,
azure,ActivityLog-008,"Ensure that an activity log alert is created for the ""Delete Security Solution"" events",base,"Create Alert for ""Delete Security Solution"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-security-solution-alert.html,,,,
azure,ActivityLog-009,"Ensure that an activity log alert is created for the ""Create, Update or Delete SQL Server Firewall Rule"" events",base,"Create Alert for ""Create, Update or Delete SQL Server Firewall Rule"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-or-update-or-delete-sql-server-firewall-rule-alert.html,,,,
azure,ActivityLog-010,"Ensure that an activity log alert exists for ""Delete Virtual Machine"" events",base,"Create Alert for ""Delete Virtual Machine"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-09-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-virtual-machine.html,,,,
azure,ActivityLog-011,"Ensure that an activity log alert is created for ""Create or Update Virtual Machine (Microsoft.Compute/virtualMachines)"" events",base,"Create Alert for ""Create or Update Virtual Machine"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-09-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-update-virtual-machine.html,,,,
azure,ActivityLog-012,"Ensure that an activity log alert is created for ""Deallocate Virtual Machine (Microsoft.Compute/virtualMachines)"" events",base,"Create Alert for ""Deallocate Virtual Machine"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-09-21,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/deallocate-virtual-machine.html,,,,
azure,ActivityLog-013,"Ensure that an activity log alert exists for ""Power Off Virtual Machine"" events",base,"Create Alert for ""Power Off Virtual Machine"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-09-21,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/power-off-virtual-machine.html,,,,
azure,ActivityLog-014,"Ensure that an activity log alert exists for ""Delete Storage Account"" events",base,"Create Alert for ""Delete Storage Account"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-09-21,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-storage-account-alert.html,,,,
azure,ActivityLog-015,"Ensure that an activity log alert exists for ""Create/Update Storage Account"" events",base,"Create Alert for ""Create/Update Storage Account"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-09-21,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-storage-account-alert.html,,,,
azure,ActivityLog-016,"Ensure that an activity log alert is created for ""Update Key Vault (Microsoft.KeyVault/vaults)"" events.",base,"Create Alert for ""Update Key Vault"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/update-key-vault-alert-in-use.html,,,,
azure,ActivityLog-017,"Ensure that an activity log alert exists for ""Delete Key Vault"" events",base,"Create Alert for ""Delete Key Vault"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-key-vault-alert-in-use.html,,,,
azure,ActivityLog-018,"Ensure that an activity log alert exists for ""Rename Azure SQL Database"" events",base,"Create Alert for ""Rename Azure SQL Database"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-10-14,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/rename-sql-database-alert-in-use.html,,,,
azure,ActivityLog-019,"Ensure that an activity log alert exists for ""Create/Update PostgreSQL Database"" events",base,"Create Alert for ""Create/Update PostgreSQL Database"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-update-postgre-sql-database-alert-in-use.html,,,,
azure,ActivityLog-020,"Ensure that an activity log alert exists for ""Delete PostgreSQL Database"" events",base,"Create Alert for ""Delete PostgreSQL Database"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-postgre-sql-database-alert-in-use.html,,,,
azure,ActivityLog-021,"Ensure that an activity log alert exists for ""Create/Update Azure SQL Database"" events",base,"Create Alert for ""Create/Update Azure SQL Database"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-10-14,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-update-sql-database-alert-in-use.html,,,,
azure,ActivityLog-022,"Ensure that an activity log alert exists for ""Delete Azure SQL Database"" events",base,"Create Alert for ""Delete Azure SQL Database"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-10-14,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-sql-database-alert-in-use.html,,,,
azure,ActivityLog-023,"Ensure that an activity log alert is created for ""Create or Update Load Balancer"" events",base,"Create Alert for ""Create or Update Load Balancer"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-update-load-balancer-alert-in-use.html,,,,
azure,ActivityLog-024,"Ensure there is an Azure activity log alert created for ""Delete Load Balancer"" events",base,"Create Alert for ""Delete Load Balancer"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-load-balancer-alert-in-use.html,,,,
azure,ActivityLog-025,Ensure that an activity log alert is created for “Create/Update MySQL Database” events,base,"Create Alert for ""Create/Update MySQL Database"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-12-13,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-update-my-sql-database-alert-in-use.html,,,,
azure,ActivityLog-026,"Ensure that an activity log alert is created for ""Delete MySQL Database"" events.",base,"Create Alert for ""Delete MySQL Database"" Events",AlertInUse,service,HIGH,YES,NO,NO,NO,NO,2020-12-13,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-my-sql-database-alert-in-use.html,,,,
azure,VirtualMachines-001,Ensure that encryption is enabled for Azure virtual machine boot volumes to protect data at rest.,base,Enable Encryption for Boot Disk Volumes,DiskVolumeEncrypted,resource,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-encryption-for-boot-disk-volumes.html,,,,
azure,VirtualMachines-002,Ensure that encryption at rest is enabled for Microsoft Azure virtual machine non-boot volumes.,base,Enable Encryption for Non-Boot Disk Volumes,DiskVolumeEncrypted,resource,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-encryption-for-non-boot-disk-volumes.html,,,,
azure,VirtualMachines-003,Ensure that encryption at rest is enabled for unattached Azure virtual machine disk volumes.,base,Enable Encryption for Unattached Disk Volumes,DiskVolumeEncrypted,resource,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-encryption-for-unattached-disk-volumes.html,,,,
